"","Age","Year","Value"
"1",10,1997,1742186
"2",11,1997,1669018
"3",12,1997,1744042
"4",13,1997,1708062
"5",14,1997,1760645
"6",15,1997,1806226
"7",16,1997,1694500
"8",17,1997,1718146
"9",18,1997,1604895
"10",19,1997,1489132
"11",20,1997,1438272
"12",21,1997,1363082
"13",22,1997,1316210
"14",23,1997,1303880
"15",24,1997,1246363
"16",25,1997,1250861
"17",26,1997,1174626
"18",27,1997,1223639
"19",28,1997,1164478
"20",29,1997,1141691
"21",30,1997,1184003
"22",31,1997,1161070
"23",32,1997,1222827
"24",33,1997,1197852
"25",34,1997,1149253
"26",35,1997,1121310
"27",36,1997,1060565
"28",37,1997,1081413
"29",38,1997,1029586
"30",39,1997,989315
"31",40,1997,1039872
"32",41,1997,877793
"33",42,1997,979353
"34",43,1997,901703
"35",44,1997,858967
"36",45,1997,813323
"37",46,1997,754590
"38",47,1997,773550
"39",48,1997,713623
"40",49,1997,708882
"41",50,1997,682344
"42",51,1997,602787
"43",52,1997,618194
"44",53,1997,564663
"45",54,1997,520756
"46",55,1997,535764
"47",56,1997,479948
"48",57,1997,519363
"49",58,1997,462312
"50",59,1997,421560
"51",60,1997,442394
"52",61,1997,420349
"53",62,1997,403832
"54",63,1997,363773
"55",64,1997,354116
"56",65,1997,399958
"57",66,1997,336824
"58",67,1997,334473
"59",68,1997,297299
"60",69,1997,273432
"61",70,1997,266467
"62",71,1997,221863
"63",72,1997,241541
"64",73,1997,187971
"65",74,1997,176446
"66",75,1997,186652
"67",76,1997,156143
"68",77,1997,156470
"69",78,1997,116453
"70",79,1997,107921
"71",80,1997,96334
"72",81,1997,95334
"73",82,1997,88694
"74",83,1997,65073
"75",84,1997,59995
"76",85,1997,47718
"77",86,1997,40835
"78",87,1997,41117
"79",88,1997,15449
"80",89,1997,12235
"81",90,1997,20383
"82",91,1997,8771
"83",92,1997,15736
"84",93,1997,6240
"85",94,1997,5893
"86",95,1997,4167
"87",96,1997,5082
"88",97,1997,2190
"89",98,1997,2247
"90",99,1997,1121
"91",100,1997,2451
