"","Age","Year","Value"
"1",10,1987,63016
"2",11,1987,87117
"3",12,1987,139064
"4",13,1987,235434
"5",14,1987,344790
"6",15,1987,494228
"7",16,1987,569634
"8",17,1987,609685
"9",18,1987,661891
"10",19,1987,640944
"11",20,1987,707552
"12",21,1987,717263
"13",22,1987,672702
"14",23,1987,713938
"15",24,1987,660420
"16",25,1987,646639
"17",26,1987,547479
"18",27,1987,599948
"19",28,1987,553881
"20",29,1987,535970
"21",30,1987,578336
"22",31,1987,526713
"23",32,1987,535786
"24",33,1987,499063
"25",34,1987,493426
"26",35,1987,521319
"27",36,1987,462450
"28",37,1987,471862
"29",38,1987,449847
"30",39,1987,400956
"31",40,1987,413657
"32",41,1987,335100
"33",42,1987,378097
"34",43,1987,281479
"35",44,1987,300180
"36",45,1987,316167
"37",46,1987,280643
"38",47,1987,292518
"39",48,1987,242681
"40",49,1987,215590
"41",50,1987,226755
"42",51,1987,196980
"43",52,1987,176107
"44",53,1987,151350
"45",54,1987,146437
"46",55,1987,135502
"47",56,1987,133131
"48",57,1987,136460
"49",58,1987,106779
"50",59,1987,95267
"51",60,1987,90658
"52",61,1987,65120
"53",62,1987,66079
"54",63,1987,60574
"55",64,1987,48409
"56",65,1987,38658
"57",66,1987,26484
"58",67,1987,37870
"59",68,1987,25960
"60",69,1987,16586
"61",70,1987,19614
"62",71,1987,15664
"63",72,1987,14776
"64",73,1987,8969
"65",74,1987,10235
"66",75,1987,6453
"67",76,1987,6120
"68",77,1987,3301
"69",78,1987,3758
"70",79,1987,825
"71",80,1987,2179
"72",81,1987,2069
"73",82,1987,2182
"74",83,1987,1492
"75",84,1987,1920
"76",85,1987,1418
"77",86,1987,435
"78",87,1987,335
"79",88,1987,816
"80",89,1987,NA
"81",90,1987,NA
"82",91,1987,NA
"83",92,1987,NA
"84",93,1987,NA
"85",94,1987,NA
"86",95,1987,NA
"87",96,1987,NA
"88",97,1987,NA
"89",98,1987,NA
"90",99,1987,NA
"91",100,1987,712
