"","Age","Year","Value"
"1",10,1984,1471781
"2",11,1984,1429438
"3",12,1984,1450358
"4",13,1984,1412403
"5",14,1984,1448511
"6",15,1984,1428019
"7",16,1984,1390867
"8",17,1984,1347475
"9",18,1984,1394891
"10",19,1984,1287204
"11",20,1984,1329581
"12",21,1984,1246272
"13",22,1984,1295169
"14",23,1984,1154804
"15",24,1984,1187902
"16",25,1984,1133643
"17",26,1984,1056858
"18",27,1984,1076607
"19",28,1984,993814
"20",29,1984,1027545
"21",30,1984,998560
"22",31,1984,909722
"23",32,1984,927004
"24",33,1984,833283
"25",34,1984,871352
"26",35,1984,814349
"27",36,1984,805061
"28",37,1984,739464
"29",38,1984,727331
"30",39,1984,678325
"31",40,1984,667815
"32",41,1984,587257
"33",42,1984,648791
"34",43,1984,552563
"35",44,1984,650503
"36",45,1984,566974
"37",46,1984,547906
"38",47,1984,540203
"39",48,1984,539958
"40",49,1984,508020
"41",50,1984,477170
"42",51,1984,437178
"43",52,1984,472495
"44",53,1984,401547
"45",54,1984,447105
"46",55,1984,538282
"47",56,1984,464434
"48",57,1984,409891
"49",58,1984,399582
"50",59,1984,351611
"51",60,1984,379905
"52",61,1984,280298
"53",62,1984,285603
"54",63,1984,284255
"55",64,1984,310296
"56",65,1984,302555
"57",66,1984,252074
"58",67,1984,231925
"59",68,1984,227887
"60",69,1984,199172
"61",70,1984,227984
"62",71,1984,173790
"63",72,1984,164596
"64",73,1984,145257
"65",74,1984,154623
"66",75,1984,120959
"67",76,1984,114150
"68",77,1984,96881
"69",78,1984,119346
"70",79,1984,90656
"71",80,1984,85751
"72",81,1984,53562
"73",82,1984,53627
"74",83,1984,56477
"75",84,1984,52974
"76",85,1984,24282
"77",86,1984,24917
"78",87,1984,15984
"79",88,1984,17456
"80",89,1984,9377
"81",90,1984,16276
"82",91,1984,6406
"83",92,1984,6319
"84",93,1984,4246
"85",94,1984,3732
"86",95,1984,3471
"87",96,1984,7107
"88",97,1984,2219
"89",98,1984,6178
"90",99,1984,582
"91",100,1984,3098
