"","Age","Year","Value"
"1",10,1982,1531375
"2",11,1982,1433885
"3",12,1982,1520971
"4",13,1982,1413564
"5",14,1982,1419305
"6",15,1982,1335441
"7",16,1982,1360099
"8",17,1982,1400161
"9",18,1982,1409908
"10",19,1982,1225061
"11",20,1982,1163491
"12",21,1982,1078241
"13",22,1982,1188227
"14",23,1982,1051976
"15",24,1982,1035650
"16",25,1982,1001381
"17",26,1982,923772
"18",27,1982,941905
"19",28,1982,923288
"20",29,1982,818597
"21",30,1982,917356
"22",31,1982,785286
"23",32,1982,866800
"24",33,1982,778825
"25",34,1982,751306
"26",35,1982,712887
"27",36,1982,682078
"28",37,1982,660770
"29",38,1982,654234
"30",39,1982,603278
"31",40,1982,659604
"32",41,1982,524364
"33",42,1982,676572
"34",43,1982,545230
"35",44,1982,541234
"36",45,1982,536156
"37",46,1982,524694
"38",47,1982,477034
"39",48,1982,446330
"40",49,1982,417873
"41",50,1982,516834
"42",51,1982,405874
"43",52,1982,490145
"44",53,1982,414068
"45",54,1982,381646
"46",55,1982,414242
"47",56,1982,378184
"48",57,1982,336473
"49",58,1982,343843
"50",59,1982,286216
"51",60,1982,321922
"52",61,1982,228127
"53",62,1982,286579
"54",63,1982,240806
"55",64,1982,235943
"56",65,1982,235536
"57",66,1982,220332
"58",67,1982,222333
"59",68,1982,209629
"60",69,1982,182940
"61",70,1982,200733
"62",71,1982,143121
"63",72,1982,165209
"64",73,1982,106422
"65",74,1982,108182
"66",75,1982,112129
"67",76,1982,98847
"68",77,1982,80029
"69",78,1982,69416
"70",79,1982,52919
"71",80,1982,69616
"72",81,1982,44941
"73",82,1982,38943
"74",83,1982,20253
"75",84,1982,26635
"76",85,1982,20876
"77",86,1982,15212
"78",87,1982,11489
"79",88,1982,12197
"80",89,1982,9307
"81",90,1982,8028
"82",91,1982,4045
"83",92,1982,5629
"84",93,1982,2665
"85",94,1982,1759
"86",95,1982,1923
"87",96,1982,1776
"88",97,1982,519
"89",98,1982,3297
"90",99,1982,475
"91",100,1982,1232
