"","Age","Year","Value"
"1",10,1995,1703448
"2",11,1995,1622823
"3",12,1995,1774912
"4",13,1995,1807504
"5",14,1995,1733003
"6",15,1995,1777510
"7",16,1995,1634622
"8",17,1995,1517854
"9",18,1995,1464856
"10",19,1995,1368981
"11",20,1995,1443459
"12",21,1995,1258785
"13",22,1995,1294433
"14",23,1995,1306473
"15",24,1995,1249840
"16",25,1995,1330704
"17",26,1995,1252177
"18",27,1995,1305315
"19",28,1995,1246177
"20",29,1995,1284552
"21",30,1995,1305983
"22",31,1995,1220126
"23",32,1995,1280586
"24",33,1995,1176170
"25",34,1995,1088625
"26",35,1995,1159949
"27",36,1995,1102192
"28",37,1995,1130406
"29",38,1995,1078211
"30",39,1995,1036424
"31",40,1995,1063886
"32",41,1995,923110
"33",42,1995,893663
"34",43,1995,891163
"35",44,1995,837634
"36",45,1995,867299
"37",46,1995,783528
"38",47,1995,768760
"39",48,1995,721682
"40",49,1995,637681
"41",50,1995,707683
"42",51,1995,589517
"43",52,1995,605761
"44",53,1995,617598
"45",54,1995,519924
"46",55,1995,646197
"47",56,1995,549104
"48",57,1995,541401
"49",58,1995,465686
"50",59,1995,468560
"51",60,1995,516639
"52",61,1995,388303
"53",62,1995,414822
"54",63,1995,424692
"55",64,1995,412932
"56",65,1995,476557
"57",66,1995,386775
"58",67,1995,368325
"59",68,1995,318196
"60",69,1995,314409
"61",70,1995,338733
"62",71,1995,235812
"63",72,1995,257037
"64",73,1995,233402
"65",74,1995,182855
"66",75,1995,212624
"67",76,1995,165581
"68",77,1995,170122
"69",78,1995,162561
"70",79,1995,127770
"71",80,1995,146782
"72",81,1995,113779
"73",82,1995,107859
"74",83,1995,89782
"75",84,1995,89713
"76",85,1995,76068
"77",86,1995,38115
"78",87,1995,48657
"79",88,1995,38639
"80",89,1995,34549
"81",90,1995,27456
"82",91,1995,15727
"83",92,1995,13899
"84",93,1995,8947
"85",94,1995,12194
"86",95,1995,7726
"87",96,1995,3022
"88",97,1995,775
"89",98,1995,4482
"90",99,1995,1613
"91",100,1995,4672
